id	number	loc	state	country	loc_type	indicator	epi_week	event	disease	subcategory_new	pdf_id	Year	Month	Day
28225	37	BOSTON	MA	US	CITY	reported	189319	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4589	1893	05	07
28226	3	BOSTON	MA	US	CITY	reported	189319	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4589	1893	05	07
28227	4	BOSTON	MA	US	CITY	reported	189319	DEATHS	SCARLET FEVER	UNSPECIFIED	4589	1893	05	07
28228	6	BOSTON	MA	US	CITY	reported	189319	DEATHS	DIPHTHERIA	UNSPECIFIED	4589	1893	05	07
28229	2	BOSTON	MA	US	CITY	reported	189319	DEATHS	MEASLES	UNSPECIFIED	4589	1893	05	07
28335	25	BOSTON	MA	US	CITY	reported	189320	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4590	1893	05	14
28336	3	BOSTON	MA	US	CITY	reported	189320	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4590	1893	05	14
28337	8	BOSTON	MA	US	CITY	reported	189320	DEATHS	SCARLET FEVER	UNSPECIFIED	4590	1893	05	14
28338	6	BOSTON	MA	US	CITY	reported	189320	DEATHS	DIPHTHERIA	UNSPECIFIED	4590	1893	05	14
28339	2	BOSTON	MA	US	CITY	reported	189320	DEATHS	MEASLES	UNSPECIFIED	4590	1893	05	14
28438	17	BOSTON	MA	US	CITY	reported	189321	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4591	1893	05	21
28439	4	BOSTON	MA	US	CITY	reported	189321	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4591	1893	05	21
28440	11	BOSTON	MA	US	CITY	reported	189321	DEATHS	SCARLET FEVER	UNSPECIFIED	4591	1893	05	21
28441	7	BOSTON	MA	US	CITY	reported	189321	DEATHS	DIPHTHERIA	UNSPECIFIED	4591	1893	05	21
28576	26	BOSTON	MA	US	CITY	reported	189322	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4592	1893	05	28
28577	3	BOSTON	MA	US	CITY	reported	189322	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4592	1893	05	28
28578	4	BOSTON	MA	US	CITY	reported	189322	DEATHS	SCARLET FEVER	UNSPECIFIED	4592	1893	05	28
28579	7	BOSTON	MA	US	CITY	reported	189322	DEATHS	DIPHTHERIA	UNSPECIFIED	4592	1893	05	28
28580	1	BOSTON	MA	US	CITY	reported	189322	DEATHS	MEASLES	UNSPECIFIED	4592	1893	05	28
28581	1	BOSTON	MA	US	CITY	reported	189322	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4592	1893	05	28
28858	21	BOSTON	MA	US	CITY	reported	189323	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4594	1893	06	04
28859	3	BOSTON	MA	US	CITY	reported	189323	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4594	1893	06	04
28860	6	BOSTON	MA	US	CITY	reported	189323	DEATHS	SCARLET FEVER	UNSPECIFIED	4594	1893	06	04
28861	7	BOSTON	MA	US	CITY	reported	189323	DEATHS	DIPHTHERIA	UNSPECIFIED	4594	1893	06	04
28862	1	BOSTON	MA	US	CITY	reported	189323	DEATHS	MEASLES	UNSPECIFIED	4594	1893	06	04
28864	27	BOSTON	MA	US	CITY	reported	189324	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4594	1893	06	11
28865	3	BOSTON	MA	US	CITY	reported	189324	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4594	1893	06	11
28866	5	BOSTON	MA	US	CITY	reported	189324	DEATHS	SCARLET FEVER	UNSPECIFIED	4594	1893	06	11
28867	9	BOSTON	MA	US	CITY	reported	189324	DEATHS	DIPHTHERIA	UNSPECIFIED	4594	1893	06	11
28868	1	BOSTON	MA	US	CITY	reported	189324	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4594	1893	06	11
29009	29	BOSTON	MA	US	CITY	reported	189325	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4595	1893	06	18
29010	6	BOSTON	MA	US	CITY	reported	189325	DEATHS	SCARLET FEVER	UNSPECIFIED	4595	1893	06	18
29011	3	BOSTON	MA	US	CITY	reported	189325	DEATHS	DIPHTHERIA	UNSPECIFIED	4595	1893	06	18
29133	25	BOSTON	MA	US	CITY	reported	189326	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4596	1893	06	25
29134	3	BOSTON	MA	US	CITY	reported	189326	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4596	1893	06	25
29135	3	BOSTON	MA	US	CITY	reported	189326	DEATHS	SCARLET FEVER	UNSPECIFIED	4596	1893	06	25
29136	5	BOSTON	MA	US	CITY	reported	189326	DEATHS	DIPHTHERIA	UNSPECIFIED	4596	1893	06	25
29137	1	BOSTON	MA	US	CITY	reported	189326	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4596	1893	06	25
29252	30	BOSTON	MA	US	CITY	reported	189327	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4597	1893	07	02
29253	5	BOSTON	MA	US	CITY	reported	189327	DEATHS	SCARLET FEVER	UNSPECIFIED	4597	1893	07	02
29254	5	BOSTON	MA	US	CITY	reported	189327	DEATHS	DIPHTHERIA	UNSPECIFIED	4597	1893	07	02
29255	1	BOSTON	MA	US	CITY	reported	189327	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4597	1893	07	02
29385	28	BOSTON	MA	US	CITY	reported	189328	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4598	1893	07	09
29386	2	BOSTON	MA	US	CITY	reported	189328	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4598	1893	07	09
29387	2	BOSTON	MA	US	CITY	reported	189328	DEATHS	SCARLET FEVER	UNSPECIFIED	4598	1893	07	09
29388	7	BOSTON	MA	US	CITY	reported	189328	DEATHS	DIPHTHERIA	UNSPECIFIED	4598	1893	07	09
29389	1	BOSTON	MA	US	CITY	reported	189328	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4598	1893	07	09
29524	25	BOSTON	MA	US	CITY	reported	189329	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4599	1893	07	16
29525	2	BOSTON	MA	US	CITY	reported	189329	DEATHS	SCARLET FEVER	UNSPECIFIED	4599	1893	07	16
29526	8	BOSTON	MA	US	CITY	reported	189329	DEATHS	DIPHTHERIA	UNSPECIFIED	4599	1893	07	16
29639	20	BOSTON	MA	US	CITY	reported	189330	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4600	1893	07	23
29640	3	BOSTON	MA	US	CITY	reported	189330	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4600	1893	07	23
29641	4	BOSTON	MA	US	CITY	reported	189330	DEATHS	SCARLET FEVER	UNSPECIFIED	4600	1893	07	23
29642	6	BOSTON	MA	US	CITY	reported	189330	DEATHS	DIPHTHERIA	UNSPECIFIED	4600	1893	07	23
29643	1	BOSTON	MA	US	CITY	reported	189330	DEATHS	MEASLES	UNSPECIFIED	4600	1893	07	23
29769	21	BOSTON	MA	US	CITY	reported	189331	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4601	1893	07	30
29770	3	BOSTON	MA	US	CITY	reported	189331	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4601	1893	07	30
29771	3	BOSTON	MA	US	CITY	reported	189331	DEATHS	SCARLET FEVER	UNSPECIFIED	4601	1893	07	30
29772	7	BOSTON	MA	US	CITY	reported	189331	DEATHS	DIPHTHERIA	UNSPECIFIED	4601	1893	07	30
29773	1	BOSTON	MA	US	CITY	reported	189331	DEATHS	MEASLES	UNSPECIFIED	4601	1893	07	30
29903	29	BOSTON	MA	US	CITY	reported	189332	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4602	1893	08	06
29904	2	BOSTON	MA	US	CITY	reported	189332	DEATHS	SCARLET FEVER	UNSPECIFIED	4602	1893	08	06
29905	5	BOSTON	MA	US	CITY	reported	189332	DEATHS	DIPHTHERIA	UNSPECIFIED	4602	1893	08	06
29906	4	BOSTON	MA	US	CITY	reported	189332	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4602	1893	08	06
30002	29	BOSTON	MA	US	CITY	reported	189333	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4603	1893	08	13
30003	6	BOSTON	MA	US	CITY	reported	189333	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4603	1893	08	13
30004	2	BOSTON	MA	US	CITY	reported	189333	DEATHS	SCARLET FEVER	UNSPECIFIED	4603	1893	08	13
30005	8	BOSTON	MA	US	CITY	reported	189333	DEATHS	DIPHTHERIA	UNSPECIFIED	4603	1893	08	13
30006	1	BOSTON	MA	US	CITY	reported	189333	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4603	1893	08	13
30233	19	BOSTON	MA	US	CITY	reported	189335	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4605	1893	08	27
30234	4	BOSTON	MA	US	CITY	reported	189335	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4605	1893	08	27
30235	4	BOSTON	MA	US	CITY	reported	189335	DEATHS	SCARLET FEVER	UNSPECIFIED	4605	1893	08	27
30236	7	BOSTON	MA	US	CITY	reported	189335	DEATHS	DIPHTHERIA	UNSPECIFIED	4605	1893	08	27
30237	1	BOSTON	MA	US	CITY	reported	189335	DEATHS	MEASLES	UNSPECIFIED	4605	1893	08	27
30238	1	BOSTON	MA	US	CITY	reported	189335	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4605	1893	08	27
30334	28	BOSTON	MA	US	CITY	reported	189336	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4606	1893	09	03
30335	2	BOSTON	MA	US	CITY	reported	189336	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4606	1893	09	03
30336	1	BOSTON	MA	US	CITY	reported	189336	DEATHS	SCARLET FEVER	UNSPECIFIED	4606	1893	09	03
30337	12	BOSTON	MA	US	CITY	reported	189336	DEATHS	DIPHTHERIA	UNSPECIFIED	4606	1893	09	03
30338	1	BOSTON	MA	US	CITY	reported	189336	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4606	1893	09	03
30431	30	BOSTON	MA	US	CITY	reported	189337	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4607	1893	09	10
30432	1	BOSTON	MA	US	CITY	reported	189337	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4607	1893	09	10
30433	2	BOSTON	MA	US	CITY	reported	189337	DEATHS	SCARLET FEVER	UNSPECIFIED	4607	1893	09	10
30434	5	BOSTON	MA	US	CITY	reported	189337	DEATHS	DIPHTHERIA	UNSPECIFIED	4607	1893	09	10
30435	1	BOSTON	MA	US	CITY	reported	189337	DEATHS	MEASLES	UNSPECIFIED	4607	1893	09	10
30436	2	BOSTON	MA	US	CITY	reported	189337	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4607	1893	09	10
30693	28	BOSTON	MA	US	CITY	reported	189338	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4609	1893	09	17
30694	8	BOSTON	MA	US	CITY	reported	189338	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4609	1893	09	17
30695	1	BOSTON	MA	US	CITY	reported	189338	DEATHS	SCARLET FEVER	UNSPECIFIED	4609	1893	09	17
30696	5	BOSTON	MA	US	CITY	reported	189338	DEATHS	DIPHTHERIA	UNSPECIFIED	4609	1893	09	17
30697	1	BOSTON	MA	US	CITY	reported	189338	DEATHS	MEASLES	UNSPECIFIED	4609	1893	09	17
30699	33	BOSTON	MA	US	CITY	reported	189339	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4609	1893	09	24
30700	2	BOSTON	MA	US	CITY	reported	189339	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4609	1893	09	24
30701	3	BOSTON	MA	US	CITY	reported	189339	DEATHS	SCARLET FEVER	UNSPECIFIED	4609	1893	09	24
30702	7	BOSTON	MA	US	CITY	reported	189339	DEATHS	DIPHTHERIA	UNSPECIFIED	4609	1893	09	24
30703	2	BOSTON	MA	US	CITY	reported	189339	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4609	1893	09	24
30795	21	BOSTON	MA	US	CITY	reported	189340	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4610	1893	10	01
30796	3	BOSTON	MA	US	CITY	reported	189340	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4610	1893	10	01
30797	7	BOSTON	MA	US	CITY	reported	189340	DEATHS	SCARLET FEVER	UNSPECIFIED	4610	1893	10	01
30798	12	BOSTON	MA	US	CITY	reported	189340	DEATHS	DIPHTHERIA	UNSPECIFIED	4610	1893	10	01
30799	3	BOSTON	MA	US	CITY	reported	189340	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4610	1893	10	01
30889	22	BOSTON	MA	US	CITY	reported	189341	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4611	1893	10	08
30890	5	BOSTON	MA	US	CITY	reported	189341	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4611	1893	10	08
30891	6	BOSTON	MA	US	CITY	reported	189341	DEATHS	SCARLET FEVER	UNSPECIFIED	4611	1893	10	08
30892	21	BOSTON	MA	US	CITY	reported	189341	DEATHS	DIPHTHERIA	UNSPECIFIED	4611	1893	10	08
30893	1	BOSTON	MA	US	CITY	reported	189341	DEATHS	MEASLES	UNSPECIFIED	4611	1893	10	08
30894	1	BOSTON	MA	US	CITY	reported	189341	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4611	1893	10	08
30998	29	BOSTON	MA	US	CITY	reported	189342	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4612	1893	10	15
31000	6	BOSTON	MA	US	CITY	reported	189342	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4612	1893	10	15
31001	2	BOSTON	MA	US	CITY	reported	189342	DEATHS	SCARLET FEVER	UNSPECIFIED	4612	1893	10	15
31002	20	BOSTON	MA	US	CITY	reported	189342	DEATHS	DIPHTHERIA	UNSPECIFIED	4612	1893	10	15
31003	2	BOSTON	MA	US	CITY	reported	189342	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4612	1893	10	15
31148	21	BOSTON	MA	US	CITY	reported	189343	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4613	1893	10	22
31149	5	BOSTON	MA	US	CITY	reported	189343	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4613	1893	10	22
31150	2	BOSTON	MA	US	CITY	reported	189343	DEATHS	SCARLET FEVER	UNSPECIFIED	4613	1893	10	22
31151	22	BOSTON	MA	US	CITY	reported	189343	DEATHS	DIPHTHERIA	UNSPECIFIED	4613	1893	10	22
31152	1	BOSTON	MA	US	CITY	reported	189343	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4613	1893	10	22
31271	38	BOSTON	MA	US	CITY	reported	189344	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4614	1893	10	29
31272	4	BOSTON	MA	US	CITY	reported	189344	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4614	1893	10	29
31273	3	BOSTON	MA	US	CITY	reported	189344	DEATHS	SCARLET FEVER	UNSPECIFIED	4614	1893	10	29
31274	13	BOSTON	MA	US	CITY	reported	189344	DEATHS	DIPHTHERIA	UNSPECIFIED	4614	1893	10	29
31275	1	BOSTON	MA	US	CITY	reported	189344	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4614	1893	10	29
31383	27	BOSTON	MA	US	CITY	reported	189345	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4615	1893	11	05
31384	3	BOSTON	MA	US	CITY	reported	189345	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4615	1893	11	05
31385	5	BOSTON	MA	US	CITY	reported	189345	DEATHS	SCARLET FEVER	UNSPECIFIED	4615	1893	11	05
31386	7	BOSTON	MA	US	CITY	reported	189345	DEATHS	DIPHTHERIA	UNSPECIFIED	4615	1893	11	05
31387	1	BOSTON	MA	US	CITY	reported	189345	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4615	1893	11	05
31480	24	BOSTON	MA	US	CITY	reported	189346	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4616	1893	11	12
31481	6	BOSTON	MA	US	CITY	reported	189346	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4616	1893	11	12
31482	3	BOSTON	MA	US	CITY	reported	189346	DEATHS	SCARLET FEVER	UNSPECIFIED	4616	1893	11	12
31483	14	BOSTON	MA	US	CITY	reported	189346	DEATHS	DIPHTHERIA	UNSPECIFIED	4616	1893	11	12
31484	1	BOSTON	MA	US	CITY	reported	189346	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4616	1893	11	12
31585	25	BOSTON	MA	US	CITY	reported	189347	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4617	1893	11	19
31586	1	BOSTON	MA	US	CITY	reported	189347	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4617	1893	11	19
31587	4	BOSTON	MA	US	CITY	reported	189347	DEATHS	SCARLET FEVER	UNSPECIFIED	4617	1893	11	19
31588	12	BOSTON	MA	US	CITY	reported	189347	DEATHS	DIPHTHERIA	UNSPECIFIED	4617	1893	11	19
31589	1	BOSTON	MA	US	CITY	reported	189347	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4617	1893	11	19
31714	20	BOSTON	MA	US	CITY	reported	189348	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4618	1893	11	26
31715	6	BOSTON	MA	US	CITY	reported	189348	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4618	1893	11	26
31716	3	BOSTON	MA	US	CITY	reported	189348	DEATHS	SCARLET FEVER	UNSPECIFIED	4618	1893	11	26
31717	17	BOSTON	MA	US	CITY	reported	189348	DEATHS	DIPHTHERIA	UNSPECIFIED	4618	1893	11	26
31822	18	BOSTON	MA	US	CITY	reported	189349	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4619	1893	12	03
31823	3	BOSTON	MA	US	CITY	reported	189349	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4619	1893	12	03
31824	4	BOSTON	MA	US	CITY	reported	189349	DEATHS	SCARLET FEVER	UNSPECIFIED	4619	1893	12	03
31825	15	BOSTON	MA	US	CITY	reported	189349	DEATHS	DIPHTHERIA	UNSPECIFIED	4619	1893	12	03
31826	1	BOSTON	MA	US	CITY	reported	189349	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4619	1893	12	03
31904	22	BOSTON	MA	US	CITY	reported	189350	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4620	1893	12	10
31906	5	BOSTON	MA	US	CITY	reported	189350	DEATHS	SCARLET FEVER	UNSPECIFIED	4620	1893	12	10
31907	11	BOSTON	MA	US	CITY	reported	189350	DEATHS	DIPHTHERIA	UNSPECIFIED	4620	1893	12	10
31908	1	BOSTON	MA	US	CITY	reported	189350	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4620	1893	12	10
32024	30	BOSTON	MA	US	CITY	reported	189351	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4621	1893	12	17
32026	1	BOSTON	MA	US	CITY	reported	189351	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4621	1893	12	17
32027	7	BOSTON	MA	US	CITY	reported	189351	DEATHS	SCARLET FEVER	UNSPECIFIED	4621	1893	12	17
32028	18	BOSTON	MA	US	CITY	reported	189351	DEATHS	DIPHTHERIA	UNSPECIFIED	4621	1893	12	17
32029	1	BOSTON	MA	US	CITY	reported	189351	DEATHS	MEASLES	UNSPECIFIED	4621	1893	12	17
32030	2	BOSTON	MA	US	CITY	reported	189351	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4621	1893	12	17
32142	18	BOSTON	MA	US	CITY	reported	189352	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4622	1893	12	24
32144	2	BOSTON	MA	US	CITY	reported	189352	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4622	1893	12	24
32145	6	BOSTON	MA	US	CITY	reported	189352	DEATHS	SCARLET FEVER	UNSPECIFIED	4622	1893	12	24
32146	13	BOSTON	MA	US	CITY	reported	189352	DEATHS	DIPHTHERIA	UNSPECIFIED	4622	1893	12	24
32147	3	BOSTON	MA	US	CITY	reported	189352	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4622	1893	12	24
32227	30	BOSTON	MA	US	CITY	reported	189401	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4623	1893	12	31
32228	2	BOSTON	MA	US	CITY	reported	189401	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4623	1893	12	31
32229	4	BOSTON	MA	US	CITY	reported	189401	DEATHS	SCARLET FEVER	UNSPECIFIED	4623	1893	12	31
32230	13	BOSTON	MA	US	CITY	reported	189401	DEATHS	DIPHTHERIA	UNSPECIFIED	4623	1893	12	31
32231	1	BOSTON	MA	US	CITY	reported	189401	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4623	1893	12	31
32455	28	BOSTON	MA	US	CITY	reported	189402	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4624	1894	01	07
32457	1	BOSTON	MA	US	CITY	reported	189402	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4624	1894	01	07
32458	4	BOSTON	MA	US	CITY	reported	189402	DEATHS	SCARLET FEVER	UNSPECIFIED	4624	1894	01	07
32459	12	BOSTON	MA	US	CITY	reported	189402	DEATHS	DIPHTHERIA	UNSPECIFIED	4624	1894	01	07
32460	1	BOSTON	MA	US	CITY	reported	189402	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4624	1894	01	07
32578	29	BOSTON	MA	US	CITY	reported	189403	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4625	1894	01	14
32580	1	BOSTON	MA	US	CITY	reported	189403	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4625	1894	01	14
32581	4	BOSTON	MA	US	CITY	reported	189403	DEATHS	SCARLET FEVER	UNSPECIFIED	4625	1894	01	14
32582	17	BOSTON	MA	US	CITY	reported	189403	DEATHS	DIPHTHERIA	UNSPECIFIED	4625	1894	01	14
32583	1	BOSTON	MA	US	CITY	reported	189403	DEATHS	MEASLES	UNSPECIFIED	4625	1894	01	14
32584	2	BOSTON	MA	US	CITY	reported	189403	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4625	1894	01	14
32743	31	BOSTON	MA	US	CITY	reported	189404	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4626	1894	01	21
32744	6	BOSTON	MA	US	CITY	reported	189404	DEATHS	SCARLET FEVER	UNSPECIFIED	4626	1894	01	21
32745	12	BOSTON	MA	US	CITY	reported	189404	DEATHS	DIPHTHERIA	UNSPECIFIED	4626	1894	01	21
32746	3	BOSTON	MA	US	CITY	reported	189404	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4626	1894	01	21
32869	24	BOSTON	MA	US	CITY	reported	189405	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4627	1894	01	28
32871	3	BOSTON	MA	US	CITY	reported	189405	DEATHS	SCARLET FEVER	UNSPECIFIED	4627	1894	01	28
32872	13	BOSTON	MA	US	CITY	reported	189405	DEATHS	DIPHTHERIA	UNSPECIFIED	4627	1894	01	28
32873	4	BOSTON	MA	US	CITY	reported	189405	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4627	1894	01	28
33004	26	BOSTON	MA	US	CITY	reported	189406	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4628	1894	02	04
33005	3	BOSTON	MA	US	CITY	reported	189406	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4628	1894	02	04
33006	9	BOSTON	MA	US	CITY	reported	189406	DEATHS	SCARLET FEVER	UNSPECIFIED	4628	1894	02	04
33007	7	BOSTON	MA	US	CITY	reported	189406	DEATHS	DIPHTHERIA	UNSPECIFIED	4628	1894	02	04
33008	4	BOSTON	MA	US	CITY	reported	189406	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4628	1894	02	04
33137	30	BOSTON	MA	US	CITY	reported	189407	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4629	1894	02	11
33138	1	BOSTON	MA	US	CITY	reported	189407	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4629	1894	02	11
33139	4	BOSTON	MA	US	CITY	reported	189407	DEATHS	SCARLET FEVER	UNSPECIFIED	4629	1894	02	11
33140	11	BOSTON	MA	US	CITY	reported	189407	DEATHS	DIPHTHERIA	UNSPECIFIED	4629	1894	02	11
33141	4	BOSTON	MA	US	CITY	reported	189407	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4629	1894	02	11
33265	34	BOSTON	MA	US	CITY	reported	189408	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4630	1894	02	18
33267	1	BOSTON	MA	US	CITY	reported	189408	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	4630	1894	02	18
33268	4	BOSTON	MA	US	CITY	reported	189408	DEATHS	SCARLET FEVER	UNSPECIFIED	4630	1894	02	18
33269	11	BOSTON	MA	US	CITY	reported	189408	DEATHS	DIPHTHERIA	UNSPECIFIED	4630	1894	02	18
33270	2	BOSTON	MA	US	CITY	reported	189408	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	4630	1894	02	18
33408	31	BOSTON	MA	US	CITY	reported	189409	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	4631	1894	02	25
