id	number	loc	state	country	loc_type	indicator	epi_week	event	disease	subcategory_new	pdf_id	Year	Month	Day
188428	7	WORCESTER	MA	US	CITY	reported	190151	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5038	1901	12	14
188429	1	WORCESTER	MA	US	CITY	reported	190151	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5038	1901	12	14
188754	3	WORCESTER	MA	US	CITY	reported	190152	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5039	1901	12	21
189634	2	WORCESTER	MA	US	CITY	reported	190201	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5041	1901	12	28
189636	4	WORCESTER	MA	US	CITY	reported	190202	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5041	1902	01	04
190230	4	WORCESTER	MA	US	CITY	reported	190203	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5042	1902	01	11
190857	3	WORCESTER	MA	US	CITY	reported	190204	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5043	1902	01	18
190858	1	WORCESTER	MA	US	CITY	reported	190204	DEATHS	DIPHTHERIA	UNSPECIFIED	5043	1902	01	18
191492	2	WORCESTER	MA	US	CITY	reported	190205	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5044	1902	01	25
192158	3	WORCESTER	MA	US	CITY	reported	190206	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5045	1902	02	01
192159	1	WORCESTER	MA	US	CITY	reported	190206	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5045	1902	02	01
192160	1	WORCESTER	MA	US	CITY	reported	190206	DEATHS	SCARLET FEVER	UNSPECIFIED	5045	1902	02	01
192161	1	WORCESTER	MA	US	CITY	reported	190206	DEATHS	DIPHTHERIA	UNSPECIFIED	5045	1902	02	01
192889	3	WORCESTER	MA	US	CITY	reported	190207	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5046	1902	02	09
192890	1	WORCESTER	MA	US	CITY	reported	190207	DEATHS	DIPHTHERIA	UNSPECIFIED	5046	1902	02	09
193667	5	WORCESTER	MA	US	CITY	reported	190208	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5047	1902	02	15
193668	1	WORCESTER	MA	US	CITY	reported	190208	DEATHS	SCARLET FEVER	UNSPECIFIED	5047	1902	02	15
193669	1	WORCESTER	MA	US	CITY	reported	190208	DEATHS	DIPHTHERIA	UNSPECIFIED	5047	1902	02	15
195333	8	WORCESTER	MA	US	CITY	reported	190209	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5049	1902	02	22
195334	1	WORCESTER	MA	US	CITY	reported	190209	DEATHS	SCARLET FEVER	UNSPECIFIED	5049	1902	02	22
195336	6	WORCESTER	MA	US	CITY	reported	190209	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5049	1902	02	23
195337	1	WORCESTER	MA	US	CITY	reported	190209	DEATHS	MEASLES	UNSPECIFIED	5049	1902	02	23
196220	2	WORCESTER	MA	US	CITY	reported	190211	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5050	1902	03	09
197096	4	WORCESTER	MA	US	CITY	reported	190212	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5051	1902	03	15
198859	4	WORCESTER	MA	US	CITY	reported	190213	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5053	1902	03	22
198860	1	WORCESTER	MA	US	CITY	reported	190213	DEATHS	SCARLET FEVER	UNSPECIFIED	5053	1902	03	22
198862	3	WORCESTER	MA	US	CITY	reported	190214	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5053	1902	03	29
198863	1	WORCESTER	MA	US	CITY	reported	190214	DEATHS	DIPHTHERIA	UNSPECIFIED	5053	1902	03	29
199809	2	WORCESTER	MA	US	CITY	reported	190215	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5054	1902	04	05
200776	7	WORCESTER	MA	US	CITY	reported	190216	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5055	1902	04	12
202717	1	WORCESTER	MA	US	CITY	reported	190217	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5057	1902	04	19
202718	1	WORCESTER	MA	US	CITY	reported	190217	DEATHS	DIPHTHERIA	UNSPECIFIED	5057	1902	04	19
203714	3	WORCESTER	MA	US	CITY	reported	190218	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5058	1902	04	26
203715	1	WORCESTER	MA	US	CITY	reported	190218	DEATHS	SCARLET FEVER	UNSPECIFIED	5058	1902	04	26
203717	8	WORCESTER	MA	US	CITY	reported	190219	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5058	1902	05	03
203718	2	WORCESTER	MA	US	CITY	reported	190219	DEATHS	SCARLET FEVER	UNSPECIFIED	5058	1902	05	03
204683	5	WORCESTER	MA	US	CITY	reported	190220	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5059	1902	05	10
205678	6	WORCESTER	MA	US	CITY	reported	190221	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5060	1902	05	17
206686	5	WORCESTER	MA	US	CITY	reported	190222	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5061	1902	05	24
206687	2	WORCESTER	MA	US	CITY	reported	190222	DEATHS	SCARLET FEVER	UNSPECIFIED	5061	1902	05	24
207697	2	WORCESTER	MA	US	CITY	reported	190223	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5062	1902	05	31
207698	1	WORCESTER	MA	US	CITY	reported	190223	DEATHS	SCARLET FEVER	UNSPECIFIED	5062	1902	05	31
207699	1	WORCESTER	MA	US	CITY	reported	190223	DEATHS	DIPHTHERIA	UNSPECIFIED	5062	1902	05	31
209723	4	WORCESTER	MA	US	CITY	reported	190225	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5064	1902	06	14
210571	7	WORCESTER	MA	US	CITY	reported	190226	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5066	1902	06	21
210573	4	WORCESTER	MA	US	CITY	reported	190227	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5066	1902	06	28
211416	4	WORCESTER	MA	US	CITY	reported	190228	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5068	1902	07	05
211417	1	WORCESTER	MA	US	CITY	reported	190228	DEATHS	MEASLES	UNSPECIFIED	5068	1902	07	05
211419	4	WORCESTER	MA	US	CITY	reported	190229	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5068	1902	07	12
211420	1	WORCESTER	MA	US	CITY	reported	190229	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5068	1902	07	12
211421	1	WORCESTER	MA	US	CITY	reported	190229	DEATHS	DIPHTHERIA	UNSPECIFIED	5068	1902	07	12
211422	1	WORCESTER	MA	US	CITY	reported	190229	DEATHS	MEASLES	UNSPECIFIED	5068	1902	07	12
211902	4	WORCESTER	MA	US	CITY	reported	190230	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5069	1902	07	20
211903	1	WORCESTER	MA	US	CITY	reported	190230	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5069	1902	07	20
211904	3	WORCESTER	MA	US	CITY	reported	190230	DEATHS	SCARLET FEVER	UNSPECIFIED	5069	1902	07	20
212360	4	WORCESTER	MA	US	CITY	reported	190231	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5070	1902	07	26
213006	7	WORCESTER	MA	US	CITY	reported	190232	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5071	1902	08	02
213621	4	WORCESTER	MA	US	CITY	reported	190233	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5072	1902	08	09
214259	4	WORCESTER	MA	US	CITY	reported	190234	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5073	1902	08	16
214954	7	WORCESTER	MA	US	CITY	reported	190235	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5074	1902	08	23
215749	5	WORCESTER	MA	US	CITY	reported	190236	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5075	1902	08	30
216407	2	WORCESTER	MA	US	CITY	reported	190237	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5076	1902	09	06
217081	8	WORCESTER	MA	US	CITY	reported	190238	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5077	1902	09	13
217737	4	WORCESTER	MA	US	CITY	reported	190239	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5078	1902	09	20
219987	4	WORCESTER	MA	US	CITY	reported	190242	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5081	1902	10	11
219988	3	WORCESTER	MA	US	CITY	reported	190242	DEATHS	DIPHTHERIA	UNSPECIFIED	5081	1902	10	11
220772	7	WORCESTER	MA	US	CITY	reported	190243	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5082	1902	10	18
220773	1	WORCESTER	MA	US	CITY	reported	190243	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5082	1902	10	18
220774	1	WORCESTER	MA	US	CITY	reported	190243	DEATHS	MEASLES	UNSPECIFIED	5082	1902	10	18
221632	3	WORCESTER	MA	US	CITY	reported	190244	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5083	1902	10	25
222530	5	WORCESTER	MA	US	CITY	reported	190245	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5084	1902	11	01
222531	2	WORCESTER	MA	US	CITY	reported	190245	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5084	1902	11	01
223398	3	WORCESTER	MA	US	CITY	reported	190246	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5085	1902	11	08
223399	1	WORCESTER	MA	US	CITY	reported	190246	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5085	1902	11	08
224371	5	WORCESTER	MA	US	CITY	reported	190247	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5086	1902	11	15
226214	4	WORCESTER	MA	US	CITY	reported	190249	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5088	1902	11	29
227139	3	WORCESTER	MA	US	CITY	reported	190250	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5089	1902	12	06
227140	1	WORCESTER	MA	US	CITY	reported	190250	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5089	1902	12	06
227141	1	WORCESTER	MA	US	CITY	reported	190250	DEATHS	MEASLES	UNSPECIFIED	5089	1902	12	06
228070	3	WORCESTER	MA	US	CITY	reported	190251	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5090	1902	12	13
228071	1	WORCESTER	MA	US	CITY	reported	190251	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5090	1902	12	13
228453	1	WORCESTER	MA	US	CITY	reported	190252	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5091	1902	12	20
228454	1	WORCESTER	MA	US	CITY	reported	190252	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5091	1902	12	20
228455	2	WORCESTER	MA	US	CITY	reported	190252	DEATHS	MEASLES	UNSPECIFIED	5091	1902	12	20
228885	3	WORCESTER	MA	US	CITY	reported	190253	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5092	1902	12	27
228886	2	WORCESTER	MA	US	CITY	reported	190253	DEATHS	MEASLES	UNSPECIFIED	5092	1902	12	27
229363	2	WORCESTER	MA	US	CITY	reported	190301	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5093	1903	01	03
229364	1	WORCESTER	MA	US	CITY	reported	190301	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5093	1903	01	03
229365	1	WORCESTER	MA	US	CITY	reported	190301	DEATHS	DIPHTHERIA	UNSPECIFIED	5093	1903	01	03
230412	6	WORCESTER	MA	US	CITY	reported	190302	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5095	1903	01	10
230413	1	WORCESTER	MA	US	CITY	reported	190302	DEATHS	SCARLET FEVER	UNSPECIFIED	5095	1903	01	10
230415	6	WORCESTER	MA	US	CITY	reported	190303	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5095	1903	01	17
230963	1	WORCESTER	MA	US	CITY	reported	190304	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5096	1903	01	24
230964	1	WORCESTER	MA	US	CITY	reported	190304	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5096	1903	01	24
231588	6	WORCESTER	MA	US	CITY	reported	190305	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5097	1903	01	31
231589	2	WORCESTER	MA	US	CITY	reported	190305	DEATHS	SCARLET FEVER	UNSPECIFIED	5097	1903	01	31
231590	1	WORCESTER	MA	US	CITY	reported	190305	DEATHS	DIPHTHERIA	UNSPECIFIED	5097	1903	01	31
231591	2	WORCESTER	MA	US	CITY	reported	190305	DEATHS	MEASLES	UNSPECIFIED	5097	1903	01	31
232123	1	WORCESTER	MA	US	CITY	reported	190306	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5098	1903	02	07
232124	3	WORCESTER	MA	US	CITY	reported	190306	DEATHS	MEASLES	UNSPECIFIED	5098	1903	02	07
232757	7	WORCESTER	MA	US	CITY	reported	190307	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5099	1903	02	14
232758	1	WORCESTER	MA	US	CITY	reported	190307	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5099	1903	02	14
232759	2	WORCESTER	MA	US	CITY	reported	190307	DEATHS	DIPHTHERIA	UNSPECIFIED	5099	1903	02	14
232760	1	WORCESTER	MA	US	CITY	reported	190307	DEATHS	MEASLES	UNSPECIFIED	5099	1903	02	14
233428	3	WORCESTER	MA	US	CITY	reported	190308	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5100	1903	02	21
233429	2	WORCESTER	MA	US	CITY	reported	190308	DEATHS	DIPHTHERIA	UNSPECIFIED	5100	1903	02	21
233430	4	WORCESTER	MA	US	CITY	reported	190308	DEATHS	MEASLES	UNSPECIFIED	5100	1903	02	21
234075	9	WORCESTER	MA	US	CITY	reported	190309	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5101	1903	02	28
234767	3	WORCESTER	MA	US	CITY	reported	190310	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5102	1903	03	07
234768	1	WORCESTER	MA	US	CITY	reported	190310	DEATHS	SCARLET FEVER	UNSPECIFIED	5102	1903	03	07
235466	5	WORCESTER	MA	US	CITY	reported	190311	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5103	1903	03	14
235467	5	WORCESTER	MA	US	CITY	reported	190311	DEATHS	MEASLES	UNSPECIFIED	5103	1903	03	14
236241	6	WORCESTER	MA	US	CITY	reported	190312	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5104	1903	03	21
236242	1	WORCESTER	MA	US	CITY	reported	190312	DEATHS	MEASLES	UNSPECIFIED	5104	1903	03	21
236983	4	WORCESTER	MA	US	CITY	reported	190313	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5105	1903	03	28
237719	10	WORCESTER	MA	US	CITY	reported	190314	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5106	1903	04	04
237720	2	WORCESTER	MA	US	CITY	reported	190314	DEATHS	MEASLES	UNSPECIFIED	5106	1903	04	04
238493	6	WORCESTER	MA	US	CITY	reported	190315	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5107	1903	04	11
239264	4	WORCESTER	MA	US	CITY	reported	190316	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5108	1903	04	18
239265	3	WORCESTER	MA	US	CITY	reported	190316	DEATHS	MEASLES	UNSPECIFIED	5108	1903	04	18
240059	5	WORCESTER	MA	US	CITY	reported	190317	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5109	1903	04	25
240837	3	WORCESTER	MA	US	CITY	reported	190318	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5110	1903	05	02
240838	2	WORCESTER	MA	US	CITY	reported	190318	DEATHS	MEASLES	UNSPECIFIED	5110	1903	05	02
241658	2	WORCESTER	MA	US	CITY	reported	190319	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5111	1903	05	09
241659	1	WORCESTER	MA	US	CITY	reported	190319	DEATHS	SCARLET FEVER	UNSPECIFIED	5111	1903	05	09
242521	2	WORCESTER	MA	US	CITY	reported	190320	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5112	1903	05	16
242522	1	WORCESTER	MA	US	CITY	reported	190320	DEATHS	DIPHTHERIA	UNSPECIFIED	5112	1903	05	16
243369	6	WORCESTER	MA	US	CITY	reported	190321	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5113	1903	05	23
243370	1	WORCESTER	MA	US	CITY	reported	190321	DEATHS	DIPHTHERIA	UNSPECIFIED	5113	1903	05	23
244373	5	WORCESTER	MA	US	CITY	reported	190322	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5114	1903	05	30
245319	3	WORCESTER	MA	US	CITY	reported	190323	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5115	1903	06	06
246304	3	WORCESTER	MA	US	CITY	reported	190324	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5116	1903	06	13
246305	1	WORCESTER	MA	US	CITY	reported	190324	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5116	1903	06	13
246306	1	WORCESTER	MA	US	CITY	reported	190324	DEATHS	MEASLES	UNSPECIFIED	5116	1903	06	13
246667	4	WORCESTER	MA	US	CITY	reported	190325	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5117	1903	06	20
246668	1	WORCESTER	MA	US	CITY	reported	190325	DEATHS	MEASLES	UNSPECIFIED	5117	1903	06	20
246669	1	WORCESTER	MA	US	CITY	reported	190325	DEATHS	WHOOPING COUGH [PERTUSSIS]	UNSPECIFIED	5117	1903	06	20
247114	4	WORCESTER	MA	US	CITY	reported	190326	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5118	1903	06	27
247628	8	WORCESTER	MA	US	CITY	reported	190327	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5119	1903	07	04
248028	4	WORCESTER	MA	US	CITY	reported	190328	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5120	1903	07	11
248514	3	WORCESTER	MA	US	CITY	reported	190329	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5121	1903	07	18
249015	2	WORCESTER	MA	US	CITY	reported	190330	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5122	1903	07	25
249494	4	WORCESTER	MA	US	CITY	reported	190331	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5123	1903	08	01
249495	1	WORCESTER	MA	US	CITY	reported	190331	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5123	1903	08	01
250008	4	WORCESTER	MA	US	CITY	reported	190332	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5124	1903	08	08
250531	6	WORCESTER	MA	US	CITY	reported	190333	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5125	1903	08	15
251088	1	WORCESTER	MA	US	CITY	reported	190334	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5126	1903	08	22
251599	6	WORCESTER	MA	US	CITY	reported	190335	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5127	1903	08	30
252189	2	WORCESTER	MA	US	CITY	reported	190336	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5128	1903	09	05
252832	6	WORCESTER	MA	US	CITY	reported	190337	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5129	1903	09	12
252833	2	WORCESTER	MA	US	CITY	reported	190337	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5129	1903	09	12
253453	3	WORCESTER	MA	US	CITY	reported	190338	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5130	1903	09	19
253454	2	WORCESTER	MA	US	CITY	reported	190338	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5130	1903	09	19
254147	5	WORCESTER	MA	US	CITY	reported	190339	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5131	1903	09	26
254148	2	WORCESTER	MA	US	CITY	reported	190339	DEATHS	SCARLET FEVER	UNSPECIFIED	5131	1903	09	26
254149	2	WORCESTER	MA	US	CITY	reported	190339	DEATHS	DIPHTHERIA	UNSPECIFIED	5131	1903	09	26
255606	5	WORCESTER	MA	US	CITY	reported	190340	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5133	1903	10	03
255608	5	WORCESTER	MA	US	CITY	reported	190341	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5133	1903	10	10
256367	2	WORCESTER	MA	US	CITY	reported	190342	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5134	1903	10	17
257125	4	WORCESTER	MA	US	CITY	reported	190343	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5135	1903	10	24
257126	1	WORCESTER	MA	US	CITY	reported	190343	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5135	1903	10	24
257127	1	WORCESTER	MA	US	CITY	reported	190343	DEATHS	SCARLET FEVER	UNSPECIFIED	5135	1903	10	24
257889	2	WORCESTER	MA	US	CITY	reported	190344	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5136	1903	10	31
257890	1	WORCESTER	MA	US	CITY	reported	190344	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5136	1903	10	31
258643	4	WORCESTER	MA	US	CITY	reported	190345	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5137	1903	11	07
259389	1	WORCESTER	MA	US	CITY	reported	190346	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5138	1903	11	14
260955	1	WORCESTER	MA	US	CITY	reported	190347	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5140	1903	11	21
260957	5	WORCESTER	MA	US	CITY	reported	190348	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5140	1903	11	28
261800	3	WORCESTER	MA	US	CITY	reported	190349	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5141	1903	12	06
261801	1	WORCESTER	MA	US	CITY	reported	190349	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5141	1903	12	06
261802	1	WORCESTER	MA	US	CITY	reported	190349	DEATHS	DIPHTHERIA	UNSPECIFIED	5141	1903	12	06
262935	4	WORCESTER	MA	US	CITY	reported	190350	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5143	1903	12	12
263600	2	WORCESTER	MA	US	CITY	reported	190351	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5145	1903	12	19
263601	1	WORCESTER	MA	US	CITY	reported	190351	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5145	1903	12	19
263603	3	WORCESTER	MA	US	CITY	reported	190352	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5145	1903	12	26
263604	3	WORCESTER	MA	US	CITY	reported	190352	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5145	1903	12	26
263606	6	WORCESTER	MA	US	CITY	reported	190401	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5145	1904	01	02
264395	5	WORCESTER	MA	US	CITY	reported	190402	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5147	1904	01	09
264396	2	WORCESTER	MA	US	CITY	reported	190403	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5147	1904	01	16
264780	10	WORCESTER	MA	US	CITY	reported	190404	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5148	1904	01	23
264781	1	WORCESTER	MA	US	CITY	reported	190404	DEATHS	DIPHTHERIA	UNSPECIFIED	5148	1904	01	23
265753	9	WORCESTER	MA	US	CITY	reported	190406	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5150	1904	02	09
265754	1	WORCESTER	MA	US	CITY	reported	190406	DEATHS	TYPHOID FEVER [ENTERIC FEVER]	UNSPECIFIED	5150	1904	02	09
266345	3	WORCESTER	MA	US	CITY	reported	190407	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5151	1904	02	13
266346	1	WORCESTER	MA	US	CITY	reported	190407	DEATHS	DIPHTHERIA	UNSPECIFIED	5151	1904	02	13
266898	1	WORCESTER	MA	US	CITY	reported	190408	DEATHS	TUBERCULOSIS [PHTHISIS PULMONALIS]	UNSPECIFIED	5152	1904	02	20
266899	1	WORCESTER	MA	US	CITY	reported	190408	DEATHS	SCARLET FEVER	UNSPECIFIED	5152	1904	02	20
